2012-04-08	10947
2012-04-11	22671
2012-04-13	21742
2012-04-15	11536
2012-04-17	23605
2012-04-19	24456
2012-04-20	21586
2012-04-22	12433
2012-04-24	22743
2012-04-26	23005
2012-04-28	11816
2012-05-01	19090
2012-05-03	23412
2012-05-05	12467
2012-05-07	20158
2012-05-09	22811
2012-05-10	23848
2012-05-12	10672
2012-05-14	21417
2012-05-16	22982
2012-05-18	21534
2012-05-21	21227
2012-05-23	23375
2012-05-25	20746
2012-05-27	10425
2012-05-29	22465
2012-05-30	23584
2012-06-02	10576
2012-06-04	19415
2012-06-06	23050
2012-06-08	21821
2012-06-11	21017
2012-06-13	25094
2012-06-15	22884
2012-06-17	10733
2012-06-19	24429
2012-06-20	25485
2012-06-22	22853
2012-06-24	11269
2012-06-26	25668
2012-06-28	24286
2012-07-01	11060
2012-07-03	24919
2012-07-05	23327
2012-07-07	11517
2012-07-09	22826
2012-07-10	25682
2012-07-12	25813
2012-07-14	10984
2012-07-16	23935
2012-07-18	25959
2012-07-21	11049
2012-07-23	23372
2012-07-25	26320
2012-07-27	23270
2012-07-29	10909
2012-07-30	23355
2012-08-02	25033
2012-08-04	11128
2012-08-06	22184
2012-08-08	24799
2012-08-11	9992
2012-08-13	23117
2012-08-15	23202
2012-08-17	23306
2012-08-19	10809
2012-08-20	21711
2012-08-22	24431
2012-08-24	23079
2012-08-26	11976
2012-08-28	24382
2012-08-31	22957
2012-09-01	11398
2012-09-03	18844
2012-09-05	24692
2012-09-07	22024
2012-09-09	11746
2012-09-10	22559
2012-09-12	23913
2012-09-14	22193
2012-09-16	11056
2012-09-18	23593
2012-09-21	22473
2012-09-23	11523
2012-09-25	24836
2012-09-27	25883
2012-09-29	11416
2012-09-30	11587
2012-10-01	22111
2012-10-03	24221
2012-10-05	23103
2012-10-07	12113
2012-10-09	25185
2012-10-10	26158
2012-10-12	24611
2012-10-14	13125
2012-10-16	26512
2012-10-18	27207
2012-10-21	13292
2012-10-23	26420
2012-10-25	26651
2012-10-27	12710
2012-10-29	23421
2012-10-30	23753
2012-11-02	23437
2012-11-04	13254
2012-11-06	25544
2012-11-08	26328
2012-11-11	12943
2012-11-13	24294
2012-11-15	26013
2012-11-17	13363
2012-11-19	26359
2012-11-20	27085
2012-11-22	23582
2012-11-24	13307
2012-11-26	25390
2012-11-28	28842
2012-12-01	13862
2012-12-03	24800
2012-12-05	27814
2012-12-07	25600
2012-12-09	14096
2012-12-10	25211
2012-12-12	27802
2012-12-14	24237
2012-12-16	13298
2012-12-18	26223
2012-12-21	23449
2012-12-23	11632
2012-12-25	11832
2012-12-27	21812
2012-12-29	14390
2012-12-30	13257
2013-01-02	23598
2013-01-04	25400
2013-01-06	15224
2013-01-08	28447
2013-01-11	27756
2013-01-13	15403
2013-01-15	28459
2013-01-17	28582
2013-01-19	14627
2013-01-20	14697
2013-01-22	29375
2013-01-24	30209
2013-01-26	15117
2013-01-28	27589
2013-01-31	30205
2013-02-01	28281
2013-02-03	15166
2013-02-05	30037
2013-02-07	30536
2013-02-09	13092
2013-02-10	15597
2013-02-12	29571
2013-02-14	29057
2013-02-16	15134
2013-02-18	27653
2013-02-21	31533
2013-02-23	16829
2013-02-25	28948
2013-02-27	33129
2013-03-02	16416
2013-03-04	29345
2013-03-06	34427
2013-03-08	30000
2013-03-11	30781
2013-03-13	33998
2013-03-15	30645
2013-03-17	15683
2013-03-19	33828
2013-03-20	34009
2013-03-22	30029
2013-03-24	16282
2013-03-26	31055
2013-03-28	31289
2013-03-31	15215
2013-04-01	24422
2013-04-03	33236
2013-04-05	30860
2013-04-07	16601
2013-04-09	32773
2013-04-10	33139
2013-04-12	30192
2013-04-14	16519
2013-04-16	31972
2013-04-18	31729
2013-04-21	15296
2013-04-23	32405
2013-04-25	31524
2013-04-27	14859
2013-04-29	28983
2013-04-30	29385
2013-05-02	30506
2013-05-04	14546
2013-05-06	26268
2013-05-08	30009
2013-05-11	14239
2013-05-13	28283
2013-05-15	31250
2013-05-17	28436
2013-05-19	14949
2013-05-20	27546
2013-05-22	31513
2013-05-24	28067
2013-05-26	13663
2013-05-28	29947
2013-05-31	28756
2013-06-01	14911
2013-06-03	27849
2013-06-05	31451
2013-06-07	28786
2013-06-09	14185
2013-06-10	27434
2013-06-12	30401
2013-06-14	27467
2013-06-16	13277
2013-06-18	31806
2013-06-21	28091
2013-06-23	14080
2013-06-25	32030
2013-06-27	32941
2013-06-29	13981
2013-06-30	14548
2013-07-02	31416
2013-07-04	26493
2013-07-06	13250
2013-07-08	28399
2013-07-11	31463
2013-07-13	13323
2013-07-15	29760
2013-07-17	34408
2013-07-19	31343
2013-07-20	14597
2013-07-22	30437
2013-07-24	34148
2013-07-26	31004
2013-07-28	14347
2013-07-31	33617
2013-08-01	33508
2013-08-03	15188
2013-08-05	29732
2013-08-07	33310
2013-08-09	27165
2013-08-10	14160
2013-08-12	29668
2013-08-14	32450
2013-08-16	29059
2013-08-18	14125
2013-08-21	32013
2013-08-23	29522
2013-08-25	14317
2013-08-27	31374
2013-08-29	31799
2013-08-30	28289
2013-09-02	25028
2013-09-04	30846
2013-09-06	29116
2013-09-08	14910
2013-09-11	32107
2013-09-13	29541
2013-09-15	15276
2013-09-17	31622
2013-09-19	31328
2013-09-20	28958
2013-09-22	14894
2013-09-24	31598
2013-09-26	32265
2013-09-28	14982
2013-10-02	29222
2013-10-04	29330
2013-10-06	15436
2013-10-08	32907
2013-10-11	29365
2013-10-13	15538
2013-10-15	30828
2013-10-17	32008
2013-10-19	15242
2013-10-20	16091
2013-10-22	32162
2013-10-24	32983
2013-10-26	15498
2013-10-28	30444
2013-10-31	31250
2013-11-01	25894
2013-11-03	15831
2013-11-05	30520
2013-11-07	33440
2013-11-09	16297
2013-11-10	16797
2013-11-12	33386
2013-11-14	34039
2013-11-16	16635
2013-11-18	31427
2013-11-21	34148
2013-11-23	17404
2013-11-25	31109
2013-11-27	33231
2013-11-29	25883
2013-11-30	16294
2013-12-02	30825
2013-12-04	33973
2013-12-06	33029
2013-12-08	17854
2013-12-11	35669
2013-12-13	31244
2013-12-15	16977
2013-12-17	34044
2013-12-19	33580
2013-12-20	28834
2013-12-22	15451
2013-12-24	21229
2013-12-26	21355
2013-12-28	16575
2013-12-31	22998
2014-01-01	15488
2014-01-03	32312
2014-01-05	19662
2014-01-07	35870
2014-01-09	37372
2014-01-10	35644
2014-01-12	19392
2014-01-14	35811
2014-01-16	38658
2014-01-18	20502
2008-08-02	10
2008-08-04	9
2008-08-06	25
2008-08-08	17
2008-08-11	11
2008-08-13	16
2008-08-15	12
2008-08-17	10
2008-08-19	15
2008-08-20	24
2008-08-22	20
2008-08-24	7
2008-08-26	14
2008-08-28	27
2008-08-31	1
2008-09-01	14
2008-09-03	22
2008-09-05	24
2008-09-07	85
2008-09-09	354
2008-09-10	442
2008-09-12	583
2008-09-14	283
2008-09-16	1780
2008-09-18	2093
2008-09-21	838
2008-09-23	2155
2008-09-25	1969
2008-09-27	866
2008-09-29	1731
2008-09-30	1796
2008-10-01	1743
2008-10-03	1763
2008-10-05	646
2008-10-07	1796
2008-10-09	1962
2008-10-10	1600
2008-10-12	611
2008-10-14	1626
2008-10-16	1593
2008-10-18	587
2008-10-21	1739
2008-10-23	1849
2008-10-25	676
2008-10-27	1311
2008-10-29	1670
2008-10-30	1594
2008-11-02	614
2008-11-04	1356
2008-11-06	1637
2008-11-08	705
2008-11-11	1512
2008-11-13	1509
2008-11-15	688
2008-11-17	1293
2008-11-19	1538
2008-11-20	1421
2008-11-22	614
2008-11-24	1467
2008-11-26	1599
2008-11-28	1027
2008-12-01	1406
2008-12-03	1674
2008-12-05	1506
2008-12-07	657
2008-12-09	1643
2008-12-10	1660
2008-12-12	1612
2008-12-14	607
2008-12-16	1770
2008-12-18	1991
2008-12-21	749
2008-12-23	1506
2008-12-25	451
2008-12-27	537
2008-12-29	1316
2008-12-30	1490
2009-01-02	1767
2009-01-04	1191
2009-01-06	2248
2009-01-08	2455
2009-01-11	1059
2009-01-13	2237
2009-01-15	2177
2009-01-17	891
2009-01-19	1884
2009-01-20	2257
2009-01-22	2141
2009-01-24	1046
2009-01-26	2274
2009-01-28	2244
2009-01-31	1224
2009-02-01	1159
2009-02-03	2538
2009-02-05	3079
2009-02-07	1259
2009-02-09	2708
2009-02-10	2827
2009-02-12	3137
2009-02-14	1182
2009-02-16	2214
2009-02-18	2891
2009-02-21	1454
2009-02-23	2797
2009-02-25	2883
2009-02-27	3289
2009-03-02	2834
2009-03-04	3487
2009-03-06	2868
2009-03-08	1227
2009-03-11	3064
2009-03-13	2938
2009-03-15	1585
2009-03-17	2997
2009-03-19	2739
